 1.43297065e-03 -3.03811408e-02  1.43297065e-03 -9.50359002e-03  1.43297065e-03 -1.90065493e-02 
 1.44297065e-03 -3.76142347e-02  1.44297065e-03 -1.17639498e-02  1.44297065e-03 -2.35271244e-02 
 1.45297065e-03 -4.47894144e-02  1.45297065e-03 -1.40061740e-02  1.45297065e-03 -2.80114294e-02 
 1.46297065e-03 -5.18774936e-02  1.46297065e-03 -1.62211414e-02  1.46297065e-03 -3.24412229e-02 
 1.47297065e-03 -5.88492630e-02  1.47297065e-03 -1.83997240e-02  1.47297065e-03 -3.67982490e-02 
 1.48297065e-03 -6.56756063e-02  1.48297065e-03 -2.05328227e-02  1.48297065e-03 -4.10643104e-02 
 1.49297065e-03 -7.23276164e-02  1.49297065e-03 -2.26114041e-02  1.49297065e-03 -4.52213408e-02 
 1.50297065e-03 -7.87767129e-02  1.50297065e-03 -2.46265370e-02  1.50297065e-03 -4.92514784e-02 
 1.51297065e-03 -8.49947595e-02  1.51297065e-03 -2.65694293e-02  1.51297065e-03 -5.31371394e-02 
 1.52297065e-03 -9.09541815e-02  1.52297065e-03 -2.84314643e-02  1.52297065e-03 -5.68610909e-02 
 1.53297065e-03 -9.66280815e-02  1.53297065e-03 -3.02042371e-02  1.53297065e-03 -6.04065241e-02 
 1.54297065e-03 -1.01990355e-01  1.54297065e-03 -3.18795912e-02  1.54297065e-03 -6.37571261e-02 
 1.55297065e-03 -1.07015806e-01  1.55297065e-03 -3.34496532e-02  1.55297065e-03 -6.68971506e-02 
 1.56297065e-03 -1.11680252e-01  1.56297065e-03 -3.49068679e-02  1.56297065e-03 -6.98114880e-02 
 1.57297065e-03 -1.15960643e-01  1.57297065e-03 -3.62440327e-02  1.57297065e-03 -7.24857332e-02 
 1.58297065e-03 -1.19835155e-01  1.58297065e-03 -3.74543298e-02  1.58297065e-03 -7.49062512e-02 
 1.59297065e-03 -1.23283304e-01  1.59297065e-03 -3.85313587e-02  1.59297065e-03 -7.70602414e-02 
 1.60297065e-03 -1.26286034e-01  1.60297065e-03 -3.94691666e-02  1.60297065e-03 -7.89357987e-02 
 1.61297065e-03 -1.28825818e-01  1.61297065e-03 -4.02622780e-02  1.61297065e-03 -8.05219721e-02 
